Stazione;Grandezza;Data rilevazione;Ora rilevazione;Valore
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;04:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;04:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;04:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;04:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;05:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:10;0,2
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;06:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;07:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;08:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;09:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;10:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;11:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;12:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;13:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:00;0,2
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:40;0,2
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;14:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;15:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;16:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;17:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;18:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;19:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;20:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;21:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;22:50;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:00;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:10;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:20;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:30;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:40;0
Lentini;Precipitazioni totali 10 min. (mm);02/01/2011;23:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;00:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;01:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;02:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;03:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;04:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;05:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;06:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;07:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;08:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;09:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;10:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;11:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;12:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;13:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;14:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:10;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:20;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:30;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:40;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;15:50;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;16:00;0
Lentini;Precipitazioni totali 10 min. (mm);03/01/2011;16:10;0
